aggregate data per location for magnitude = 2
SEPM
94 perturbation point
N Execution Enactor
PMAG : Numerical Perturbator
1 linear problems to be resolved
linear problem come from test of commons.math lib
IndexLoc   #Success   #Failure   #Exception #Call      #Perturbation  #Task      AvgPerturbationPerTask %Success                   
174        46         0          0          2116       46             46         1,00                   -------------------- 100,00
175        304        0          0          92416      304            304        1,00                   -------------------- 100,00
176        304        0          0          92641      304            304        1,00                   -------------------- 100,00
177        304        0          0          92528      304            304        1,00                   -------------------- 100,00
178        304        0          0          90978      304            304        1,00                   -------------------- 100,00
179        304        0          0          90978      304            304        1,00                   -------------------- 100,00
180        304        0          0          92701      304            304        1,00                   -------------------- 100,00
181        304        0          0          92701      304            304        1,00                   -------------------- 100,00
182        304        0          0          92721      304            304        1,00                   -------------------- 100,00
185        46         0          0          2128       46             46         1,00                   -------------------- 100,00
186        46         0          0          2110       46             46         1,00                   -------------------- 100,00
187        826        0          0          682276     826            826        1,00                   -------------------- 100,00
188        826        0          0          682276     826            826        1,00                   -------------------- 100,00
189        826        0          0          684274     826            826        1,00                   -------------------- 100,00
190        825        0          1          682677     826            826        1,00                   -------------------- 99,88 
191        825        0          1          681559     826            826        1,00                   -------------------- 99,88 
192        825        0          1          681559     826            826        1,00                   -------------------- 99,88 
193        826        0          0          689775     826            826        1,00                   -------------------- 100,00
195        46         0          0          2116       46             46         1,00                   -------------------- 100,00
196        46         0          0          2146       46             46         1,00                   -------------------- 100,00
197        46         0          0          2116       46             46         1,00                   -------------------- 100,00
199        46         0          0          2146       46             46         1,00                   -------------------- 100,00
200        46         0          0          2116       46             46         1,00                   -------------------- 100,00
201        44         0          2          2046       46             46         1,00                   -------------------- 95,65 
202        1288       0          0          1658806    1288           1288       1,00                   -------------------- 100,00
203        1126       10         106        1485521    1242           1242       1,00                   ------------------- 90,66  
204        1212       13         17         1543374    1242           1242       1,00                   -------------------- 97,58 
205        1242       0          0          1542213    1242           1242       1,00                   -------------------- 100,00
206        1084       10         148        1462976    1242           1242       1,00                   ------------------ 87,28   
207        1226       6          10         1539837    1242           1242       1,00                   -------------------- 98,71 
208        897        56         289        1444176    1242           1242       1,00                   --------------- 72,22      
209        1236       2          4          1543941    1242           1242       1,00                   -------------------- 99,52 
210        1234       1          7          1538838    1242           1242       1,00                   -------------------- 99,36 
211        1234       1          7          1538838    1242           1242       1,00                   -------------------- 99,36 
212        1234       1          7          1538730    1242           1242       1,00                   -------------------- 99,36 
213        198        0          0          39147      198            198        1,00                   -------------------- 100,00
214        190        5          3          39479      198            198        1,00                   -------------------- 95,96 
215        198        0          0          39147      198            198        1,00                   -------------------- 100,00
216        198        0          0          39147      198            198        1,00                   -------------------- 100,00
217        198        0          0          39223      198            198        1,00                   -------------------- 100,00
218        198        0          0          39033      198            198        1,00                   -------------------- 100,00
219        190        1          7          38512      198            198        1,00                   -------------------- 95,96 
220        198        0          0          39216      198            198        1,00                   -------------------- 100,00
221        198        0          0          39216      198            198        1,00                   -------------------- 100,00
223        16         1          4          455        21             21         1,00                   ---------------- 76,19     
224        169        1          7          30640      177            177        1,00                   -------------------- 95,48 
225        159        9          9          30896      177            177        1,00                   ------------------ 89,83   
227        90         0          0          8043       90             90         1,00                   -------------------- 100,00
228        56         3          31         6842       90             90         1,00                   ------------- 62,22        
229        46         0          0          2116       46             46         1,00                   -------------------- 100,00
230        38         0          8          1937       46             46         1,00                   ----------------- 82,61    
232        46         0          0          2116       46             46         1,00                   -------------------- 100,00
233        46         0          0          2118       46             46         1,00                   -------------------- 100,00
235        13         0          0          169        13             13         1,00                   -------------------- 100,00
236        27         0          0          729        27             27         1,00                   -------------------- 100,00
237        237        0          0          56091      237            237        1,00                   -------------------- 100,00
238        185        0          26         41900      211            211        1,00                   ------------------ 87,68   
239        211        0          0          44505      211            211        1,00                   -------------------- 100,00
240        185        0          26         41902      211            211        1,00                   ------------------ 87,68   
241        211        0          0          44505      211            211        1,00                   -------------------- 100,00
242        211        0          0          44505      211            211        1,00                   -------------------- 100,00
243        211        0          0          44505      211            211        1,00                   -------------------- 100,00
244        211        0          0          44521      211            211        1,00                   -------------------- 100,00
245        8          0          0          63         8              8          1,00                   -------------------- 100,00
247        0          0          1          1          1              1          1,00                    0,00                      
248        12         0          0          144        12             12         1,00                   -------------------- 100,00
249        31         0          0          959        31             31         1,00                   -------------------- 100,00
250        31         0          0          961        31             31         1,00                   -------------------- 100,00
251        31         0          0          961        31             31         1,00                   -------------------- 100,00
252        31         0          0          961        31             31         1,00                   -------------------- 100,00
254        14         0          0          196        14             14         1,00                   -------------------- 100,00
255        4          0          10         204        14             14         1,00                   ------ 28,57               
256        2          0          10         143        12             12         1,00                   ---- 16,67                 
257        0          0          33         561        33             33         1,00                    0,00                      
258        7          3          23         759        33             33         1,00                   ----- 21,21                
259        0          0          1          1          1              1          1,00                    0,00                      
260        1          0          0          1          1              1          1,00                   -------------------- 100,00
262        1          0          0          1          1              1          1,00                   -------------------- 100,00
263        33         0          0          1086       33             33         1,00                   -------------------- 100,00
264        32         0          1          1089       33             33         1,00                   -------------------- 96,97 
266        30         0          2          1023       32             32         1,00                   ------------------- 93,75  
267        32         0          0          1024       32             32         1,00                   -------------------- 100,00
268        9          0          23         676        32             32         1,00                   ------ 28,13               
269        32         0          0          1024       32             32         1,00                   -------------------- 100,00
270        0          0          32         528        32             32         1,00                    0,00                      
271        46         0          0          2146       46             46         1,00                   -------------------- 100,00
272        27         3          16         1835       46             46         1,00                   ------------ 58,70         
273        9          3          34         1540       46             46         1,00                   ---- 19,57                 
275        17         10         19         1730       46             46         1,00                   -------- 36,96             
276        9          3          34         1540       46             46         1,00                   ---- 19,57                 
277        1          0          0          1          1              1          1,00                   -------------------- 100,00
278        0          0          1          1          1              1          1,00                    0,00                      
279        0          0          1          1          1              1          1,00                    0,00                      
280        1          0          0          1          1              1          1,00                   -------------------- 100,00
