aggregate data per location for magnitude = 10
SEPM
94 perturbation point
N Execution Enactor
PMAG : Numerical Perturbator
1 linear problems to be resolved
linear problem come from test of commons.math lib
IndexLoc   #Success   #Failure   #Exception #Call      #Perturbation  #Task      AvgPerturbationPerTask %Success                   
174        46         0          0          2116       46             46         1,00                   -------------------- 100,00
175        304        0          0          92416      304            304        1,00                   -------------------- 100,00
176        304        0          0          92394      304            304        1,00                   -------------------- 100,00
177        304        0          0          92570      304            304        1,00                   -------------------- 100,00
178        304        0          0          90967      304            304        1,00                   -------------------- 100,00
179        304        0          0          90967      304            304        1,00                   -------------------- 100,00
180        304        0          0          92717      304            304        1,00                   -------------------- 100,00
181        304        0          0          92717      304            304        1,00                   -------------------- 100,00
182        304        0          0          92721      304            304        1,00                   -------------------- 100,00
185        46         0          0          2121       46             46         1,00                   -------------------- 100,00
186        46         0          0          2117       46             46         1,00                   -------------------- 100,00
187        826        0          0          682276     826            826        1,00                   -------------------- 100,00
188        826        0          0          682276     826            826        1,00                   -------------------- 100,00
189        826        0          0          682381     826            826        1,00                   -------------------- 100,00
190        825        0          1          684424     826            826        1,00                   -------------------- 99,88 
191        825        0          1          681865     826            826        1,00                   -------------------- 99,88 
192        825        0          1          681865     826            826        1,00                   -------------------- 99,88 
193        826        0          0          690121     826            826        1,00                   -------------------- 100,00
195        46         0          0          2116       46             46         1,00                   -------------------- 100,00
196        46         0          0          2158       46             46         1,00                   -------------------- 100,00
197        46         0          0          2116       46             46         1,00                   -------------------- 100,00
199        46         0          0          2158       46             46         1,00                   -------------------- 100,00
200        46         0          0          2116       46             46         1,00                   -------------------- 100,00
201        42         0          4          1982       46             46         1,00                   ------------------- 91,30  
202        1274       11         3          1650982    1288           1288       1,00                   -------------------- 98,91 
203        779        3          460        1260774    1242           1242       1,00                   ------------- 62,72        
204        1215       13         14         1542888    1242           1242       1,00                   -------------------- 97,83 
205        1242       0          0          1542186    1242           1242       1,00                   -------------------- 100,00
206        745        4          493        1246302    1242           1242       1,00                   ------------ 59,98         
207        1208       6          28         1523772    1242           1242       1,00                   -------------------- 97,26 
208        857        63         322        1440504    1242           1242       1,00                   -------------- 69,00       
209        1236       2          4          1544400    1242           1242       1,00                   -------------------- 99,52 
210        1234       1          7          1538730    1242           1242       1,00                   -------------------- 99,36 
211        1234       1          7          1538730    1242           1242       1,00                   -------------------- 99,36 
212        1234       1          7          1538730    1242           1242       1,00                   -------------------- 99,36 
213        198        0          0          39110      198            198        1,00                   -------------------- 100,00
214        188        7          3          39632      198            198        1,00                   ------------------- 94,95  
215        198        0          0          39172      198            198        1,00                   -------------------- 100,00
216        198        0          0          39172      198            198        1,00                   -------------------- 100,00
217        198        0          0          39217      198            198        1,00                   -------------------- 100,00
218        198        0          0          39049      198            198        1,00                   -------------------- 100,00
219        190        1          7          38512      198            198        1,00                   -------------------- 95,96 
220        198        0          0          39216      198            198        1,00                   -------------------- 100,00
221        198        0          0          39216      198            198        1,00                   -------------------- 100,00
223        3          0          18         326        21             21         1,00                   --- 14,29                  
224        169        1          7          30640      177            177        1,00                   -------------------- 95,48 
225        159        9          9          30896      177            177        1,00                   ------------------ 89,83   
227        90         0          0          8056       90             90         1,00                   -------------------- 100,00
228        51         5          34         6764       90             90         1,00                   ------------ 56,67         
229        46         0          0          2116       46             46         1,00                   -------------------- 100,00
230        46         0          0          2116       46             46         1,00                   -------------------- 100,00
232        46         0          0          2116       46             46         1,00                   -------------------- 100,00
233        46         0          0          2118       46             46         1,00                   -------------------- 100,00
235        13         0          0          169        13             13         1,00                   -------------------- 100,00
236        27         0          0          727        27             27         1,00                   -------------------- 100,00
237        237        0          0          55158      237            237        1,00                   -------------------- 100,00
238        0          0          211        22366      211            211        1,00                    0,00                      
239        99         0          112        34449      211            211        1,00                   ---------- 46,92           
240        0          0          211        22366      211            211        1,00                    0,00                      
241        211        0          0          44505      211            211        1,00                   -------------------- 100,00
242        211        0          0          44505      211            211        1,00                   -------------------- 100,00
243        211        0          0          44505      211            211        1,00                   -------------------- 100,00
244        211        0          0          44521      211            211        1,00                   -------------------- 100,00
245        0          0          8          36         8              8          1,00                    0,00                      
247        0          0          1          1          1              1          1,00                    0,00                      
248        12         0          0          144        12             12         1,00                   -------------------- 100,00
249        13         0          18         732        31             31         1,00                   --------- 41,94            
250        31         0          0          973        31             31         1,00                   -------------------- 100,00
251        31         0          0          961        31             31         1,00                   -------------------- 100,00
252        31         0          0          970        31             31         1,00                   -------------------- 100,00
254        14         0          0          216        14             14         1,00                   -------------------- 100,00
255        4          2          8          172        14             14         1,00                   ------ 28,57               
256        2          2          8          117        12             12         1,00                   ---- 16,67                 
257        0          0          33         561        33             33         1,00                    0,00                      
258        3          3          27         688        33             33         1,00                   -- 9,09                    
259        0          0          1          1          1              1          1,00                    0,00                      
260        1          0          0          1          1              1          1,00                   -------------------- 100,00
262        1          0          0          1          1              1          1,00                   -------------------- 100,00
263        33         0          0          1034       33             33         1,00                   -------------------- 100,00
264        32         0          1          1089       33             33         1,00                   -------------------- 96,97 
266        22         0          10         979        32             32         1,00                   -------------- 68,75       
267        32         0          0          1024       32             32         1,00                   -------------------- 100,00
268        9          0          23         676        32             32         1,00                   ------ 28,13               
269        32         0          0          1024       32             32         1,00                   -------------------- 100,00
270        0          0          32         528        32             32         1,00                    0,00                      
271        46         0          0          2158       46             46         1,00                   -------------------- 100,00
272        17         5          24         1548       46             46         1,00                   -------- 36,96             
273        5          5          36         1400       46             46         1,00                   --- 10,87                  
275        5          15         26         1664       46             46         1,00                   --- 10,87                  
276        5          5          36         1400       46             46         1,00                   --- 10,87                  
277        1          0          0          1          1              1          1,00                   -------------------- 100,00
278        1          0          0          1          1              1          1,00                   -------------------- 100,00
279        0          0          1          1          1              1          1,00                    0,00                      
280        1          0          0          1          1              1          1,00                   -------------------- 100,00
