aggregate data per location for random rate = 0.05 and with Perturbator = NEGB
Exploration Boolean Negation
26 perturbation point.
NEGB : negation of boolean value.
20 sudoku grid 
Those grid are read from file in resources/sudoku/grid.txt
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #Tasks     %Success                   
2          32         68         0          9657               96,57              458            4,58                     100        20         ------- 32,00              
5          37         63         0          2801               28,01              131            1,31                     100        20         -------- 37,00             
6          39         61         0          13924              139,24             668            6,68                     100        20         -------- 39,00             
11         36         64         0          1381               13,81              68             0,68                     100        20         -------- 36,00             
12         1          99         0          13007              130,07             636            6,36                     100        20         - 1,00                     
13         1          99         0          13007              130,07             636            6,36                     100        20         - 1,00                     
16         100        0          0          100                1,00               6              0,06                     100        20         -------------------- 100,00
19         5          71         24         6284               62,84              297            2,97                     100        20         - 5,00                     
22         64         31         5          749                7,49               36             0,36                     100        20         ------------- 64,00        
23         94         6          0          100                1,00               6              0,06                     100        20         ------------------- 94,00  
28         0          100        0          3199               31,99              150            1,50                     100        20          0,00                      
33         7          93         0          6196               61,96              293            2,93                     100        20         -- 7,00                    
37         1          80         19         4586               45,86              227            2,27                     100        20         - 1,00                     
41         1          99         0          13007              130,07             636            6,36                     100        20         - 1,00                     
48         98         2          0          2051               20,51              95             0,95                     100        20         -------------------- 98,00 
53         38         62         0          2075               20,75              97             0,97                     100        20         -------- 38,00             
54         37         63         0          1238               12,38              64             0,64                     100        20         -------- 37,00             
58         98         2          0          80                 0,80               5              0,05                     100        20         -------------------- 98,00 
62         98         2          0          49                 0,49               2              0,02                     100        20         -------------------- 98,00 
83         63         36         1          777                7,77               38             0,38                     100        20         ------------- 63,00        
87         25         58         17         6722               67,22              314            3,14                     100        20         ----- 25,00                
93         35         3          62         5106               51,06              252            2,52                     100        20         ------- 35,00              
97         98         2          0          6100               61,00              286            2,86                     100        20         -------------------- 98,00 
102        95         5          0          10312              103,12             496            4,96                     100        20         ------------------- 95,00  
107        93         7          0          8296               82,96              388            3,88                     100        20         ------------------- 93,00  
114        99         1          0          8220               82,20              380            3,80                     100        20         -------------------- 99,00 
