aggregate data per location for magnitude = 5
SEPM
89 perturbation point
N Execution Enactor
PMAG : Numerical Perturbator
1 sudoku grid 
Those grid are read from file in resources/sudoku/grid.txt
IndexLoc   #Success   #Failure   #Exception #call_all_execs    avg_call_per_execs #Perturbations AvgPerturbationPerExecs  #Execs     #Tasks     %Success                   
0          245        12         347        604                604                604            1,00                     258987     1          --------- 40,56            
1          304        16         284        604                604                604            1,00                     278291     1          ----------- 50,33          
3          128        8          100        236                236                236            1,00                     47665      1          ----------- 54,24          
4          100        17         119        236                236                236            1,00                     42756      1          --------- 42,37            
7          40         16         52         108                108                108            1,00                     8582       1          -------- 37,04             
8          68         24         16         108                108                108            1,00                     10740      1          ------------- 62,96        
9          46         12         50         108                108                108            1,00                     9210       1          --------- 42,59            
10         35         15         58         108                108                108            1,00                     8372       1          ------- 32,41              
14         0          1          0          1                  1                  1              1,00                     1          1           0,00                      
15         0          1          0          1                  1                  1              1,00                     1          1           0,00                      
17         128        9          15         152                152                152            1,00                     22109      1          ----------------- 84,21    
18         137        0          15         152                152                152            1,00                     22103      1          ------------------- 90,13  
20         7          8          0          15                 15                 15             1,00                     251        1          ---------- 46,67           
21         14         0          1          15                 15                 15             1,00                     225        1          ------------------- 93,33  
24         45         20         86         151                151                151            1,00                     16195      1          ------ 29,80               
25         55         17         79         151                151                151            1,00                     18057      1          -------- 36,42             
26         106        45         0          151                151                151            1,00                     23340      1          --------------- 70,20      
27         100        51         0          151                151                151            1,00                     23140      1          -------------- 66,23       
29         11         16         37         64                 64                 64             1,00                     2876       1          ---- 17,19                 
30         11         16         37         64                 64                 64             1,00                     2876       1          ---- 17,19                 
31         11         16         37         64                 64                 64             1,00                     2876       1          ---- 17,19                 
32         5          26         33         64                 64                 64             1,00                     2558       1          -- 7,81                    
34         61         26         0          87                 87                 87             1,00                     6788       1          --------------- 70,11      
35         572        74         0          646                646                646            1,00                     409713     1          ------------------ 88,54   
36         604        0          42         646                646                646            1,00                     403110     1          ------------------- 93,50  
38         240        17         347        604                604                604            1,00                     259063     1          -------- 39,74             
39         492        12         100        604                604                604            1,00                     346602     1          ----------------- 81,46    
40         287        33         284        604                604                604            1,00                     284147     1          ---------- 47,52           
42         1          42         44         87                 87                 87             1,00                     5779       1          - 1,15                     
43         0          43         44         87                 87                 87             1,00                     6367       1           0,00                      
44         42         45         0          87                 87                 87             1,00                     7569       1          ---------- 48,28           
45         21         22         44         87                 87                 87             1,00                     5614       1          ----- 24,14                
46         8          35         44         87                 87                 87             1,00                     6755       1          -- 9,20                    
47         14         23         50         87                 87                 87             1,00                     4947       1          ---- 16,09                 
49         23         20         44         87                 87                 87             1,00                     5901       1          ------ 26,44               
50         23         20         44         87                 87                 87             1,00                     5901       1          ------ 26,44               
51         23         20         44         87                 87                 87             1,00                     5901       1          ------ 26,44               
52         8          35         44         87                 87                 87             1,00                     4857       1          -- 9,20                    
55         0          23         19         42                 42                 42             1,00                     1683       1           0,00                      
56         0          23         19         42                 42                 42             1,00                     1417       1           0,00                      
57         0          17         25         42                 42                 42             1,00                     1719       1           0,00                      
59         9          9          24         42                 42                 42             1,00                     1430       1          ----- 21,43                
60         11         10         21         42                 42                 42             1,00                     1656       1          ------ 26,19               
61         4          38         0          42                 42                 42             1,00                     1913       1          -- 9,52                    
63         79         59         135        273                273                273            1,00                     54915      1          ------ 28,94               
64         195        78         0          273                273                273            1,00                     71533      1          --------------- 71,43      
65         0          0          273        273                273                273            1,00                     37401      1           0,00                      
66         125        105        43         273                273                273            1,00                     69009      1          ---------- 45,79           
67         197        76         0          273                273                273            1,00                     72871      1          --------------- 72,16      
68         82         56         135        273                273                273            1,00                     57565      1          ------- 30,04              
69         0          0          273        273                273                273            1,00                     37401      1           0,00                      
70         122        16         135        273                273                273            1,00                     58011      1          --------- 44,69            
71         82         56         135        273                273                273            1,00                     57565      1          ------- 30,04              
72         82         56         135        273                273                273            1,00                     57565      1          ------- 30,04              
73         82         56         135        273                273                273            1,00                     57565      1          ------- 30,04              
74         1          0          0          1                  1                  1              1,00                     1          1          -------------------- 100,00
75         1          0          0          1                  1                  1              1,00                     1          1          -------------------- 100,00
76         1          0          0          1                  1                  1              1,00                     1          1          -------------------- 100,00
77         1          0          0          1                  1                  1              1,00                     1          1          -------------------- 100,00
78         1          0          0          1                  1                  1              1,00                     1          1          -------------------- 100,00
79         1          0          0          1                  1                  1              1,00                     1          1          -------------------- 100,00
80         0          1          0          1                  1                  1              1,00                     1          1           0,00                      
81         6          4          0          10                 10                 10             1,00                     85         1          ------------ 60,00         
82         9          0          1          10                 10                 10             1,00                     100        1          ------------------ 90,00   
84         8          1          0          9                  9                  9              1,00                     81         1          ------------------ 88,89   
85         84         6          0          90                 90                 90             1,00                     7965       1          ------------------- 93,33  
86         81         0          9          90                 90                 90             1,00                     7740       1          ------------------ 90,00   
88         21         15         45         81                 81                 81             1,00                     5571       1          ------ 25,93               
89         21         15         45         81                 81                 81             1,00                     4851       1          ------ 25,93               
90         3          58         20         81                 81                 81             1,00                     5855       1          - 3,70                     
91         36         0          45         81                 81                 81             1,00                     4761       1          --------- 44,44            
92         36         0          45         81                 81                 81             1,00                     4761       1          --------- 44,44            
94         2          14         20         36                 36                 36             1,00                     1106       1          -- 5,56                    
95         2          14         20         36                 36                 36             1,00                     931        1          -- 5,56                    
96         2          14         20         36                 36                 36             1,00                     985        1          -- 5,56                    
98         32         50         83         165                165                165            1,00                     21141      1          ---- 19,39                 
99         32         38         95         165                165                165            1,00                     19734      1          ---- 19,39                 
100        36         38         91         165                165                165            1,00                     20122      1          ----- 21,82                
101        32         38         95         165                165                165            1,00                     19734      1          ---- 19,39                 
103        25         57         83         165                165                165            1,00                     22984      1          ---- 15,15                 
104        36         34         95         165                165                165            1,00                     18900      1          ----- 21,82                
105        32         42         91         165                165                165            1,00                     19998      1          ---- 19,39                 
106        36         34         95         165                165                165            1,00                     18900      1          ----- 21,82                
108        39         43         83         165                165                165            1,00                     20422      1          ----- 23,64                
109        57         81         27         165                165                165            1,00                     25902      1          ------- 34,55              
110        36         44         85         165                165                165            1,00                     21224      1          ----- 21,82                
111        34         36         95         165                165                165            1,00                     19064      1          ----- 20,61                
112        38         36         91         165                165                165            1,00                     19966      1          ----- 23,03                
113        34         36         95         165                165                165            1,00                     19064      1          ----- 20,61                
