aggregate data per location for magnitude = 5
SEPM
37 perturbation point
N Execution Enactor
PMAG : Numerical Perturbator
1 arrays of 100 integers
Random integer generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #CallRef   #Tasks     %Success                   
303        193        77         0          24379              270,88             270            3,00                     90         90         1          --------------- 71,48      
304        251        0          19         23737              263,74             270            3,00                     90         90         1          ------------------- 92,96  
305        267        0          3          24359              270,66             270            3,00                     90         90         1          -------------------- 98,89 
306        269        0          1          24317              270,19             270            3,00                     90         90         1          -------------------- 99,63 
307        270        0          0          24313              270,14             270            3,00                     90         90         1          -------------------- 100,00
308        269        0          1          24317              270,19             270            3,00                     90         90         1          -------------------- 99,63 
309        270        0          0          24251              269,46             270            3,00                     90         90         1          -------------------- 100,00
310        267        0          3          24359              270,66             270            3,00                     90         90         1          -------------------- 98,89 
311        267        0          3          24359              270,66             270            3,00                     90         90         1          -------------------- 98,89 
312        267        0          3          24276              269,73             270            3,00                     90         90         1          -------------------- 98,89 
313        906        0          0          274114             907,66             906            3,00                     302        302        1          -------------------- 100,00
314        906        0          0          273847             906,78             906            3,00                     302        302        1          -------------------- 100,00
316        862        384        14         525548             1251,30            1260           3,00                     420        420        1          -------------- 68,41       
317        1260       0          0          529200             1260,00            1260           3,00                     420        420        1          -------------------- 100,00
318        1254       0          6          529146             1259,87            1260           3,00                     420        420        1          -------------------- 99,52 
320        989        376        48         652519             1385,39            1413           3,00                     471        471        1          -------------- 69,99       
321        1407       0          6          663453             1408,61            1413           3,00                     471        471        1          -------------------- 99,58 
322        1413       0          0          665523             1413,00            1413           3,00                     471        471        1          -------------------- 100,00
324        636        0          0          135020             636,89             636            3,00                     212        212        1          -------------------- 100,00
325        546        90         0          134655             635,17             636            3,00                     212        212        1          ------------------ 85,85   
327        7          531        8          99104              544,53             546            3,00                     182        182        1          - 1,28                     
328        0          525        21         98173              539,41             546            3,00                     182        182        1           0,00                      
329        237        33         0          24198              268,87             270            3,00                     90         90         1          ------------------ 87,78   
330        270        0          0          24409              271,21             270            3,00                     90         90         1          -------------------- 100,00
332        48         87         0          5986               133,02             135            3,00                     45         45         1          -------- 35,56             
333        133        0          2          6113               135,84             135            3,00                     45         45         1          -------------------- 98,52 
334        251        19         0          24206              268,96             270            3,00                     90         90         1          ------------------- 92,96  
335        270        0          0          24438              271,53             270            3,00                     90         90         1          -------------------- 100,00
337        53         77         2          5731               130,25             132            3,00                     44         44         1          --------- 40,15            
338        118        0          14         5813               132,11             132            3,00                     44         44         1          ------------------ 89,39   
339        2          538        6          99290              545,55             546            3,00                     182        182        1          - 0,37                     
340        6          540        0          99372              546,00             546            3,00                     182        182        1          - 1,10                     
341        3          538        5          99240              545,27             546            3,00                     182        182        1          - 0,55                     
342        103        422        21         98271              539,95             546            3,00                     182        182        1          ---- 18,86                 
343        105        438        3          98928              543,56             546            3,00                     182        182        1          ---- 19,23                 
344        0          528        18         98357              540,42             546            3,00                     182        182        1           0,00                      
345        6          540        0          99372              546,00             546            3,00                     182        182        1          - 1,10                     
