aggregate data per location for random rate = 0.5
SERN
37 perturbation point
Random Enactor, seed :32
PONE : Numerical Perturbator
5 repetition for each location for each task
1 arrays of 100 integers
Random integer generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #Tasks     %Success                   
303        458        111        1          51635              10327,00           885            177,00                   5          1          ----------------- 80,35    
304        455        0          115        48247              9649,40            673            134,60                   5          1          ---------------- 79,82     
305        500        0          70         50366              10073,20           856            171,20                   5          1          ------------------ 87,72   
306        536        0          34         51141              10228,20           851            170,20                   5          1          ------------------- 94,04  
307        538        0          32         48981              9796,20            845            169,00                   5          1          ------------------- 94,39  
308        536        0          34         51141              10228,20           851            170,20                   5          1          ------------------- 94,04  
309        570        0          0          51247              10249,40           854            170,80                   5          1          -------------------- 100,00
310        500        0          70         50366              10073,20           856            171,20                   5          1          ------------------ 87,72   
311        500        0          70         50366              10073,20           856            171,20                   5          1          ------------------ 87,72   
312        561        0          9          51311              10262,20           879            175,80                   5          1          -------------------- 98,42 
313        1842       0          0          561937             112387,40          2840           568,00                   5          1          -------------------- 100,00
314        1842       0          0          557109             111421,80          2935           587,00                   5          1          -------------------- 100,00
316        1443       819        288        1043972            208794,40          3905           781,00                   5          1          ------------ 56,59         
317        2550       0          0          1071000            214200,00          3903           780,60                   5          1          -------------------- 100,00
318        2530       0          20         1071108            214221,60          4093           818,60                   5          1          -------------------- 99,22 
320        1740       643        473        1259558            251911,60          3578           715,60                   5          1          ------------- 60,92        
321        2843       0          13         1341056            268211,20          4516           903,20                   5          1          -------------------- 99,54 
322        2856       0          0          1345176            269035,20          4382           876,40                   5          1          -------------------- 100,00
324        1302       0          0          276847             55369,40           2085           417,00                   5          1          -------------------- 100,00
325        1106       196        0          275484             55096,80           1929           385,80                   5          1          ----------------- 84,95    
327        18         983        121        200325             40065,00           1663           332,60                   5          1          - 1,60                     
328        10         903        209        190202             38040,40           1636           327,20                   5          1          - 0,89                     
329        446        124        0          50694              10138,80           821            164,20                   5          1          ---------------- 78,25     
330        570        0          0          51619              10323,80           886            177,20                   5          1          -------------------- 100,00
332        100        187        13         13079              2615,80            404            80,80                    5          1          ------- 33,33              
333        261        0          39         13911              2782,20            424            84,80                    5          1          ------------------ 87,00   
334        472        98         0          50615              10123,00           824            164,80                   5          1          ----------------- 82,81    
335        570        0          0          51740              10348,00           922            184,40                   5          1          -------------------- 100,00
337        107        163        24         12519              2503,80            407            81,40                    5          1          -------- 36,39             
338        227        0          67         13219              2643,80            437            87,40                    5          1          ---------------- 77,21     
339        14         994        114        200943             40188,60           1726           345,20                   5          1          - 1,25                     
340        22         1100       0          204204             40840,80           1729           345,80                   5          1          - 1,96                     
341        14         994        114        200522             40104,40           1700           340,00                   5          1          - 1,25                     
342        191        721        210        190459             38091,80           1657           331,40                   5          1          ---- 17,02                 
343        220        894        8          203017             40603,40           1574           314,80                   5          1          ---- 19,61                 
344        10         909        203        190914             38182,80           1674           334,80                   5          1          - 0,89                     
345        22         1100       0          204204             40840,80           1729           345,80                   5          1          - 1,96                     
