aggregate data per location for magnitude = 10
SEPM
37 perturbation point
N Execution Enactor
PMAG : Numerical Perturbator
1 arrays of 100 integers
Random integer generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #CallRef   #Tasks     %Success                   
303        268        92         0          32535              361,50             360            4,00                     90         90         1          --------------- 74,44      
304        326        0          34         31588              350,98             360            4,00                     90         90         1          ------------------- 90,56  
305        352        0          8          32510              361,22             360            4,00                     90         90         1          -------------------- 97,78 
306        356        0          4          32463              360,70             360            4,00                     90         90         1          -------------------- 98,89 
307        357        0          3          32212              357,91             360            4,00                     90         90         1          -------------------- 99,17 
308        356        0          4          32463              360,70             360            4,00                     90         90         1          -------------------- 98,89 
309        360        0          0          32350              359,44             360            4,00                     90         90         1          -------------------- 100,00
310        352        0          8          32510              361,22             360            4,00                     90         90         1          -------------------- 97,78 
311        352        0          8          32510              361,22             360            4,00                     90         90         1          -------------------- 97,78 
312        356        0          4          32368              359,64             360            4,00                     90         90         1          -------------------- 98,89 
313        1208       0          0          365916             1211,64            1208           4,00                     302        302        1          -------------------- 100,00
314        1208       0          0          365141             1209,08            1208           4,00                     302        302        1          -------------------- 100,00
316        1100       540        40         699265             1664,92            1680           4,00                     420        420        1          -------------- 65,48       
317        1680       0          0          705600             1680,00            1680           4,00                     420        420        1          -------------------- 100,00
318        1672       0          8          705528             1679,83            1680           4,00                     420        420        1          -------------------- 99,52 
320        1291       485        108        864235             1834,89            1884           4,00                     471        471        1          -------------- 68,52       
321        1876       0          8          884604             1878,14            1884           4,00                     471        471        1          -------------------- 99,58 
322        1884       0          0          887364             1884,00            1884           4,00                     471        471        1          -------------------- 100,00
324        848        0          0          180079             849,43             848            4,00                     212        212        1          -------------------- 100,00
325        728        120        0          179540             846,89             848            4,00                     212        212        1          ------------------ 85,85   
327        8          704        16         132111             725,88             728            4,00                     182        182        1          - 1,10                     
328        0          681        47         129846             713,44             728            4,00                     182        182        1           0,00                      
329        303        57         0          32206              357,84             360            4,00                     90         90         1          ----------------- 84,17    
330        360        0          0          32554              361,71             360            4,00                     90         90         1          -------------------- 100,00
332        61         119        0          7946               176,58             180            4,00                     45         45         1          ------- 33,89              
333        173        0          7          8221               182,69             180            4,00                     45         45         1          -------------------- 96,11 
334        319        41         0          32193              357,70             360            4,00                     90         90         1          ------------------ 88,61   
335        360        0          0          32584              362,04             360            4,00                     90         90         1          -------------------- 100,00
337        67         104        5          7599               172,70             176            4,00                     44         44         1          -------- 38,07             
338        153        0          23         7842               178,23             176            4,00                     44         44         1          ------------------ 86,93   
339        2          713        13         132381             727,37             728            4,00                     182        182        1          - 0,27                     
340        8          720        0          132496             728,00             728            4,00                     182        182        1          - 1,10                     
341        4          712        12         132270             726,76             728            4,00                     182        182        1          - 0,55                     
342        135        546        47         129982             714,19             728            4,00                     182        182        1          ---- 18,54                 
343        140        584        4          131904             724,75             728            4,00                     182        182        1          ---- 19,23                 
344        0          685        43         130114             714,91             728            4,00                     182        182        1           0,00                      
345        8          720        0          132496             728,00             728            4,00                     182        182        1          - 1,10                     
