aggregate data per location for random rate = 0.9 and with Magnitude = 1
Exploration Plus Magnitude
magnitude value : 1 5 10 25 50 100 
164 perturbation point
PM : Numerical Perturbator
20 string of 100 char
Random char generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #Tasks     %Success                   
0          11         0          89         100                1,00               89             0,89                     100        20         --- 11,00                  
1          100        0          0          100                1,00               89             0,89                     100        20         -------------------- 100,00
2          100        0          0          100                1,00               89             0,89                     100        20         -------------------- 100,00
3          100        0          0          100                1,00               89             0,89                     100        20         -------------------- 100,00
4          11         0          89         100                1,00               89             0,89                     100        20         --- 11,00                  
5          11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
6          11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
7          11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
8          11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
9          11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
10         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
11         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
12         11         0          89         100                1,00               89             0,89                     100        20         --- 11,00                  
13         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
14         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
15         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
16         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
17         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
18         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
19         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
20         100        0          0          809                8,09               725            7,25                     100        20         -------------------- 100,00
21         11         0          89         900                9,00               816            8,16                     100        20         --- 11,00                  
23         0          12         88         800                8,00               720            7,20                     100        20          0,00                      
24         0          100        0          800                8,00               719            7,19                     100        20          0,00                      
25         0          12         88         800                8,00               720            7,20                     100        20          0,00                      
26         0          12         88         800                8,00               720            7,20                     100        20          0,00                      
27         0          12         88         800                8,00               720            7,20                     100        20          0,00                      
28         0          100        0          800                8,00               727            7,27                     100        20          0,00                      
29         14         86         0          800                8,00               727            7,27                     100        20         --- 14,00                  
30         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
31         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
32         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
33         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
34         100        0          0          100                1,00               89             0,89                     100        20         -------------------- 100,00
35         11         89         0          100                1,00               89             0,89                     100        20         --- 11,00                  
36         11         89         0          311                3,11               282            2,82                     100        20         --- 11,00                  
37         7          0          93         400                4,00               362            3,62                     100        20         -- 7,00                    
39         0          13         87         300                3,00               270            2,70                     100        20          0,00                      
40         2          9          89         300                3,00               265            2,65                     100        20         - 2,00                     
41         0          8          92         300                3,00               268            2,68                     100        20          0,00                      
42         0          100        0          300                3,00               277            2,77                     100        20          0,00                      
43         0          100        0          19225              192,25             17300          173,00                   100        20          0,00                      
44         0          0          100        7670               76,70              6900           69,00                    100        20          0,00                      
46         0          0          100        7040               70,40              6349           63,49                    100        20          0,00                      
47         0          100        0          19200              192,00             17317          173,17                   100        20          0,00                      
48         0          0          100        6108               61,08              5536           55,36                    100        20          0,00                      
49         16         0          84         15606              156,06             14045          140,45                   100        20         ---- 16,00                 
50         12         0          88         15566              155,66             14033          140,33                   100        20         --- 12,00                  
52         0          11         89         14950              149,50             13449          134,49                   100        20          0,00                      
53         0          100        0          14950              149,50             13521          135,21                   100        20          0,00                      
54         0          7          93         4250               42,50              3834           38,34                    100        20          0,00                      
55         0          6          94         336                3,36               306            3,06                     100        20          0,00                      
56         0          7          93         4250               42,50              3834           38,34                    100        20          0,00                      
57         0          100        0          4250               42,50              3828           38,28                    100        20          0,00                      
58         0          100        0          19200              192,00             17317          173,17                   100        20          0,00                      
59         0          100        0          19200              192,00             17317          173,17                   100        20          0,00                      
60         0          100        0          19200              192,00             17317          173,17                   100        20          0,00                      
61         0          0          100        7040               70,40              6349           63,49                    100        20          0,00                      
62         0          100        0          19200              192,00             17317          173,17                   100        20          0,00                      
63         0          0          100        6108               61,08              5536           55,36                    100        20          0,00                      
64         100        0          0          19200              192,00             17317          173,17                   100        20         -------------------- 100,00
65         0          100        0          19200              192,00             17317          173,17                   100        20          0,00                      
66         0          100        0          19200              192,00             17317          173,17                   100        20          0,00                      
67         0          100        0          19200              192,00             17317          173,17                   100        20          0,00                      
68         0          100        0          300                3,00               277            2,77                     100        20          0,00                      
69         0          100        0          300                3,00               277            2,77                     100        20          0,00                      
70         0          100        0          300                3,00               277            2,77                     100        20          0,00                      
71         0          100        0          300                3,00               277            2,77                     100        20          0,00                      
72         0          100        0          300                3,00               277            2,77                     100        20          0,00                      
73         0          100        0          19225              192,25             17300          173,00                   100        20          0,00                      
74         0          0          100        7670               76,70              6900           69,00                    100        20          0,00                      
76         0          0          100        7040               70,40              6349           63,49                    100        20          0,00                      
77         0          0          100        1709               17,09              1552           15,52                    100        20          0,00                      
78         0          0          100        4908               49,08              4420           44,20                    100        20          0,00                      
79         100        0          0          19200              192,00             17317          173,17                   100        20         -------------------- 100,00
