aggregate data per location for Perturbator = 1
Exploration Plus One
18 perturbation point
PONE : plus one perturbator
37 string of 100 char
Random char generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #ExecsRef  AvgCallRefPerTask #Tasks     %Success                   
0          23         1          35         59                 1,00               59             1,00                     59         59         1.0               59         -------- 38,98             
1          0          0          59         59                 1,00               59             1,00                     59         59         1.0               59          0,00                      
3          6434       0          8670       3866683            256,00             15104          1,00                     15104      15104      256.0             59         --------- 42,60            
5          4320       24         10701      3836475            255,00             15045          1,00                     15045      15045      255.0             59         ------ 28,71               
6          0          25         34         59                 1,00               59             1,00                     59         59         1.0               59          0,00                      
7          2458       0          1508       335530             84,60              3966           1,00                     3966       3966       67.22033898305085 59         ------------- 61,98        
9          0          2458       1474       332587             84,58              3932           1,00                     3932       3932       66.64406779661017 59          0,00                      
10         0          0          34         34                 1,00               34             1,00                     34         34         0.576271186440678 59          0,00                      
11         0          0          34         34                 1,00               34             1,00                     34         34         0.576271186440678 59          0,00                      
13         0          0          0          0                  NaN                0              NaN                      0          0          0.0               59         NaN                        
14         1          0          3931       168842             42,94              3932           1,00                     3932       3932       66.64406779661017 59         - 0,03                     
15         24         1          34         59                 1,00               59             1,00                     59         59         1.0               59         --------- 40,68            
16         0          0          59         59                 1,00               59             1,00                     59         59         1.0               59          0,00                      
17         6425       0          8738       3896832            257,00             15163          1,00                     15163      15163      257.0             59         --------- 42,37            
18         6425       0          8738       3896950            257,00             15163          1,00                     15163      15163      257.0             59         --------- 42,37            
20         4326       2096       8682       3866624            256,00             15104          1,00                     15104      15104      256.0             59         ------ 28,64               
22         0          2484       3354       577668             98,95              5838           1,00                     5838       5838       98.94915254237289 59          0,00                      
24         0          25         34         59                 1,00               59             1,00                     59         59         1.0               59          0,00                      
