aggregate data per location for magnitude = 50
SEPM
11 perturbation point
N Execution Enactor
PMAG : Numerical Perturbator
20 arrays of 100 integers
Random integer generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #call_all_execs    avg_call_per_execs #Perturbations AvgPerturbationPerExecs  #Execs     #Tasks     %Success                   
1          57         0          1943       2000               100                2000           1,00                     106195     20         - 2,85                     
2          2000       0          0          2000               100                2000           1,00                     202000     20         -------------------- 100,00
3          14834      0          0          14834              741                14834          1,00                     11050782   20         -------------------- 100,00
4          8138       6696       0          14834              741                14834          1,00                     11004574   20         ----------- 54,86          
5          8696       6138       0          14834              741                14834          1,00                     11043459   20         ------------ 58,62         
7          0          6696       0          6696               334                6696           1,00                     2294500    20          0,00                      
8          8138       0          0          8138               406                8138           1,00                     3367522    20         -------------------- 100,00
9          8138       0          0          8138               406                8138           1,00                     3375660    20         -------------------- 100,00
10         2989       5149       0          8138               406                8138           1,00                     3348215    20         -------- 36,73             
12         0          6138       0          6138               306                6138           1,00                     1939922    20          0,00                      
13         0          2000       0          2000               100                2000           1,00                     200000     20          0,00                      
