aggregate data per location for random rate = 0.2 and with Magnitude = 10
Exploration Plus Magnitude
magnitude value : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
11 perturbation point
PM : Numerical Perturbator
20 arrays of 100 integers
Random integer generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #Tasks     %Success                   
1          0          0          100        909                9,09               178            1,78                     100        20          0,00                      
2          100        0          0          12413              124,13             2413           24,13                    100        20         -------------------- 100,00
3          100        0          0          84858              848,58             16987          169,87                   100        20         -------------------- 100,00
4          0          100        0          47983              479,83             9506           95,06                    100        20          0,00                      
5          0          100        0          78942              789,42             15702          157,02                   100        20          0,00                      
7          0          100        0          33480              334,80             6765           67,65                    100        20          0,00                      
8          100        0          0          40690              406,90             8171           81,71                    100        20         -------------------- 100,00
9          100        0          0          50521              505,21             10219          102,19                   100        20         -------------------- 100,00
10         0          100        0          26881              268,81             5377           53,77                    100        20          0,00                      
12         0          100        0          30690              306,90             6144           61,44                    100        20          0,00                      
13         0          100        0          10000              100,00             1969           19,69                    100        20          0,00                      
