aggregate data per location for Magnitude = 20
Exploration Plus Magnitude
magnitude value : 1 2 5 10 20 50 
11 perturbation point
PM : Numerical Perturbator
20 arrays of 100 integers
Random integer generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #ExecsRef  #Tasks     %Success                   
1          164        0          1836       112886             5,38               2000           0,10                     2000       21000      20         -- 8,20                    
2          2000       0          0          202000             9,62               2000           0,10                     2000       21000      20         -------------------- 100,00
3          14834      0          0          11050782           70,56              14834          0,09                     14834      156616     20         -------------------- 100,00
4          8138       6696       0          11004574           70,26              14834          0,09                     14834      156616     20         ----------- 54,86          
5          8696       6138       0          11043459           70,51              14834          0,09                     14834      156616     20         ------------ 58,62         
7          0          6696       0          2294500            31,70              6696           0,09                     6696       72391      20          0,00                      
8          8138       0          0          3367522            39,98              8138           0,10                     8138       84225      20         -------------------- 100,00
9          8138       0          0          3375660            40,08              8138           0,10                     8138       84225      20         -------------------- 100,00
10         2989       5149       0          3348215            39,75              8138           0,10                     8138       84225      20         -------- 36,73             
12         0          6138       0          1939922            30,68              6138           0,10                     6138       63225      20          0,00                      
13         0          2000       0          200000             9,52               2000           0,10                     2000       21000      20          0,00                      
