aggregate data per location for random rate = 0.9 and with Magnitude = 1
Exploration Plus Magnitude
magnitude value : 1 5 10 25 50 100 
11 perturbation point
PM : Numerical Perturbator
20 arrays of 100 integers
Random integer generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #Tasks     %Success                   
1          0          0          100        703                7,03               640            6,40                     100        20          0,00                      
2          100        0          0          100289             1002,89            90289          902,89                   100        20         -------------------- 100,00
3          100        0          0          486696             4866,96            437811         4378,11                  100        20         -------------------- 100,00
4          0          100        0          19413              194,13             17480          174,80                   100        20          0,00                      
5          100        0          0          479981             4799,81            432111         4321,11                  100        20         -------------------- 100,00
7          0          100        0          33480              334,80             30178          301,78                   100        20          0,00                      
8          100        0          0          40690              406,90             36704          367,04                   100        20         -------------------- 100,00
9          100        0          0          405836             4058,36            365153         3651,53                  100        20         -------------------- 100,00
10         0          100        0          10934              109,34             9885           98,85                    100        20          0,00                      
12         0          100        0          30690              306,90             27608          276,08                   100        20          0,00                      
13         0          100        0          10000              100,00             9020           90,20                    100        20          0,00                      
