aggregate data per location for random rate = 0.015 and with Perturbator = 1
Exploration Plus One
11 perturbation point
PONE : plus one perturbator
20 arrays of 100 integers
Random integer generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #Tasks     %Success                   
1          53         0          47         7747               77,47              117            1,17                     100        20         ----------- 53,00          
2          100        0          0          10161              101,61             161            1,61                     100        20         -------------------- 100,00
3          100        0          0          74915              749,15             1137           11,37                    100        20         -------------------- 100,00
4          0          100        0          71502              715,02             1081           10,81                    100        20          0,00                      
5          100        0          0          74915              749,15             1137           11,37                    100        20         -------------------- 100,00
7          1          99         0          33480              334,80             516            5,16                     100        20         - 1,00                     
8          100        0          0          40690              406,90             630            6,30                     100        20         -------------------- 100,00
9          100        0          0          41342              413,42             641            6,41                     100        20         -------------------- 100,00
10         2          98         0          39190              391,90             612            6,12                     100        20         - 2,00                     
12         2          98         0          30690              306,90             481            4,81                     100        20         - 2,00                     
13         17         83         0          10000              100,00             159            1,59                     100        20         ---- 17,00                 
