aggregate data per location for magnitude = 0.09
SERN
224 perturbation point
Random Enactor, seed :32
PONE : Numerical Perturbator
20 list of 100 number
Random numbers generated with 23 as seed
IndexLoc   #Success   #Failure   #Exception #Call      #Perturbation  #Task      AvgPerturbationPerTask %Success                   
174        20         0          0          20         2              20         0,10                   -------------------- 100,00
175        20         0          0          20         2              20         0,10                   -------------------- 100,00
176        20         0          0          20         2              20         0,10                   -------------------- 100,00
177        20         0          0          0          0              20         0,00                   -------------------- 100,00
178        20         0          0          2000       184            20         9,20                   -------------------- 100,00
179        20         0          0          2000       184            20         9,20                   -------------------- 100,00
180        20         0          0          2000       184            20         9,20                   -------------------- 100,00
181        20         0          0          2000       184            20         9,20                   -------------------- 100,00
183        18         2          0          20         2              20         0,10                   ------------------ 90,00   
184        20         0          0          20         2              20         0,10                   -------------------- 100,00
185        20         0          0          20         2              20         0,10                   -------------------- 100,00
186        20         0          0          20         2              20         0,10                   -------------------- 100,00
188        20         0          0          0          0              20         0,00                   -------------------- 100,00
189        18         2          0          20         2              20         0,10                   ------------------ 90,00   
190        16         0          4          4556       425            20         21,25                  ---------------- 80,00     
191        18         0          2          4560       426            20         21,30                  ------------------ 90,00   
192        16         0          4          4556       425            20         21,25                  ---------------- 80,00     
193        18         0          2          4560       426            20         21,30                  ------------------ 90,00   
195        0          20         0          4540       423            20         21,15                   0,00                      
196        20         0          0          4540       423            20         21,15                  -------------------- 100,00
197        0          20         0          4540       423            20         21,15                   0,00                      
198        0          20         0          4540       423            20         21,15                   0,00                      
199        0          20         0          4540       423            20         21,15                   0,00                      
200        0          20         0          4540       423            20         21,15                   0,00                      
201        0          20         0          4540       423            20         21,15                   0,00                      
202        0          20         0          4540       423            20         21,15                   0,00                      
203        0          20         0          4540       423            20         21,15                   0,00                      
204        0          20         0          4540       423            20         21,15                   0,00                      
205        0          20         0          4540       423            20         21,15                   0,00                      
206        0          20         0          4540       423            20         21,15                   0,00                      
207        0          17         3          4540       423            20         21,15                   0,00                      
208        0          17         3          4540       423            20         21,15                   0,00                      
